t_saat,AN_SO2,AN_SF,AN_SA,AN_SNH4,AN_SNO3,AN_SPO4,AN_SALK,AN_SN2,AN_XI,AN_XS,AN_XH,AN_XPAO,AN_XPP,AN_XPHA,AN_XAUT,AN_XTSS,AN_XMeOH,AN_XMeP,AX_SO2,AX_SF,AX_SA,AX_SNH4,AX_SNO3,AX_SPO4,AX_SALK,AX_SN2,AX_XI,AX_XS,AX_XH,AX_XPAO,AX_XPP,AX_XPHA,AX_XAUT,AX_XTSS,AX_XMeOH,AX_XMeP,AE_SO2,AE_SF,AE_SA,AE_SNH4,AE_SNO3,AE_SPO4,AE_SALK,AE_SN2,AE_XI,AE_XS,AE_XH,AE_XPAO,AE_XPP,AE_XPHA,AE_XAUT,AE_XTSS,AE_XMeOH,AE_XMeP
57,0.0,4.391,18.764,29.041,0.003,22.992,6.308,27.12,1809.764,281.696,1478.06,1042.681,117.092,92.181,103.617,4563.231,9.957,165.812,0.0,1.426,1.035,20.179,0.762,7.723,5.761,35.242,1808.158,220.537,1497.575,1051.722,132.796,59.339,104.186,4570.598,14.6,158.287,3.031,0.997,0.069,13.94,6.059,0.188,4.995,35.757,1805.371,188.183,1507.464,1057.433,141.113,36.624,104.891,4569.654,19.35,151.035
58,0.0,3.682,13.822,22.573,0.004,21.427,6.332,27.012,1806.079,262.833,1487.104,1046.309,118.486,87.844,103.83,4559.531,10.619,165.008,0.0,1.296,0.81,17.406,0.811,6.747,5.801,34.925,1806.273,212.017,1505.853,1055.331,133.87,55.617,104.397,4574.617,15.513,157.219,3.106,0.98,0.057,12.412,5.995,0.155,5.048,35.464,1804.185,183.792,1515.919,1060.86,141.277,34.299,105.093,4575.261,20.128,150.181
59,0.001,3.116,10.596,18.722,0.004,19.764,6.359,26.847,1802.259,246.607,1495.001,1049.59,120.216,80.899,104.017,4555.756,11.585,163.796,0.0,1.184,0.655,13.486,0.9,5.779,5.82,34.513,1803.412,200.137,1512.946,1058.569,134.981,49.996,104.579,4572.776,16.704,155.708,3.232,0.951,0.049,8.964,5.896,0.136,5.087,35.07,1801.782,174.37,1522.773,1063.772,141.407,30.493,105.249,4573.098,21.118,148.974
60,0.0,2.827,8.933,16.831,0.004,19.657,6.391,26.661,1799.084,228.526,1500.454,1051.937,120.481,76.211,104.138,4544.734,11.813,163.452,0.0,1.101,0.568,10.932,0.854,5.321,5.848,34.275,1800.427,186.55,1518.518,1061.067,135.66,44.295,104.7,4566.043,17.714,154.389,3.472,0.915,0.04,5.994,6.001,0.117,5.088,34.729,1798.749,161.786,1528.747,1066.187,141.677,24.897,105.381,4565.997,22.461,147.2
61,0.0,2.296,6.765,15.678,0.003,21.526,6.346,26.59,1796.706,213.08,1502.678,1052.892,118.274,76.69,104.18,4527.619,10.645,164.936,0.0,1.0,0.475,8.841,0.723,5.255,5.83,34.596,1797.951,169.979,1522.183,1062.718,135.831,39.461,104.753,4553.862,18.157,153.687,3.958,0.859,0.027,3.149,6.602,0.099,4.981,34.787,1795.662,143.48,1534.11,1068.002,142.058,17.822,105.501,4552.599,24.125,144.757
62,0.0,1.919,5.52,13.172,0.004,20.607,6.129,26.645,1794.101,195.486,1505.286,1053.545,118.916,70.299,104.172,4513.089,11.064,164.088,0.0,0.915,0.402,6.966,0.867,5.161,5.731,34.583,1795.268,154.216,1524.412,1063.31,135.873,34.624,104.736,4539.311,18.568,152.925,4.271,0.794,0.026,1.807,6.193,0.128,4.989,34.942,1793.031,129.028,1535.795,1067.979,142.102,14.367,105.378,4538.744,24.676,143.83
63,0.0,1.653,3.888,12.217,0.004,18.733,5.997,26.619,1791.44,174.088,1506.231,1053.245,121.165,61.454,103.998,4496.763,11.843,162.769,0.0,0.875,0.401,5.788,0.648,4.818,5.652,34.216,1792.613,139.68,1524.159,1062.482,136.327,29.922,104.534,4523.303,19.28,151.727,4.702,0.757,0.024,1.116,5.313,0.13,5.023,34.697,1790.347,116.817,1535.291,1066.757,142.136,11.498,105.075,4523.613,25.214,142.893
64,0.0,1.654,4.2,12.882,0.004,18.759,6.041,26.492,1789.061,163.743,1504.129,1051.288,121.341,58.353,103.678,4481.689,11.862,162.566,0.0,0.862,0.458,5.871,0.482,5.145,5.63,33.798,1790.177,126.993,1521.493,1060.116,136.219,27.255,104.199,4504.742,19.584,151.1,4.977,0.699,0.024,0.944,4.919,0.157,5.008,34.309,1787.631,103.968,1532.988,1064.096,142.396,8.757,104.714,4505.635,26.091,141.428
65,0.0,1.624,4.244,13.192,0.004,19.667,6.023,26.325,1786.675,157.985,1500.466,1048.273,120.391,59.097,103.332,4466.491,11.449,162.942,0.0,0.83,0.445,6.048,0.485,5.546,5.628,33.463,1787.731,119.238,1517.561,1056.939,135.805,26.806,103.852,4488.566,19.304,151.282,5.039,0.651,0.023,0.965,4.941,0.189,4.991,33.943,1785.058,95.429,1528.717,1060.605,142.499,7.895,104.376,4489.393,26.319,140.878
66,0.0,1.532,3.84,13.83,0.003,20.554,6.028,26.175,1784.424,149.379,1495.267,1044.727,119.574,60.238,102.991,4448.264,10.777,163.769,0.0,0.797,0.428,6.221,0.46,5.651,5.609,33.341,1785.425,112.216,1512.517,1053.538,135.741,26.459,103.513,4473.06,19.01,151.495,5.214,0.619,0.02,0.885,5.152,0.19,4.944,33.702,1782.47,88.437,1523.749,1057.021,142.62,7.041,104.054,4473.664,26.515,140.357
67,0.0,1.518,4.13,16.639,0.003,22.16,5.965,26.089,1782.405,146.544,1488.53,1040.672,117.699,64.111,102.64,4430.977,9.809,164.95,0.0,0.774,0.428,6.956,0.433,5.917,5.588,33.424,1783.305,106.111,1506.407,1049.787,135.474,26.841,103.165,4456.925,18.639,151.82,5.359,0.582,0.017,0.869,5.512,0.2,4.875,33.653,1779.895,81.375,1518.075,1053.06,142.806,6.172,103.737,4457.006,26.973,139.454
68,0.0,1.524,4.376,18.147,0.002,25.07,5.936,26.075,1780.928,148.837,1480.631,1036.24,114.468,71.466,102.306,4414.39,8.535,166.537,0.0,0.757,0.418,7.942,0.432,6.339,5.533,33.767,1781.411,102.807,1499.57,1045.881,134.89,28.409,102.843,4442.035,18.033,152.436,5.435,0.549,0.015,0.916,6.232,0.205,4.733,33.8,1777.376,75.733,1511.718,1048.941,142.934,5.606,103.49,4440.704,27.488,138.434
69,0.0,1.485,4.232,20.084,0.001,30.889,5.923,26.13,1781.071,152.739,1470.275,1031.131,108.435,85.541,101.952,4392.791,6.277,169.519,0.0,0.781,0.52,8.487,0.265,7.498,5.501,34.485,1780.367,100.484,1491.227,1041.61,133.475,32.182,102.502,4425.748,16.767,153.983,5.947,0.527,0.012,0.579,7.096,0.208,4.564,34.166,1774.651,68.818,1505.752,1044.388,143.239,4.272,103.199,4422.855,28.919,136.026
70,0.0,2.049,7.08,23.507,0.002,32.755,5.893,26.286,1780.448,157.636,1463.722,1026.871,106.991,89.456,101.654,4383.087,6.972,168.326,0.0,0.736,0.379,9.639,0.691,8.409,5.438,34.688,1778.569,100.128,1484.303,1037.448,132.444,35.454,102.208,4412.41,16.033,154.702,5.133,0.508,0.016,1.351,7.202,0.268,4.53,34.626,1773.41,69.98,1496.15,1040.587,142.802,7.6,102.908,4411.448,27.183,138.236
71,0.0,2.376,9.943,25.793,0.002,32.012,5.862,26.501,1779.763,167.736,1459.155,1024.964,107.969,88.819,101.555,4386.822,7.223,167.997,0.0,0.766,0.393,11.229,0.91,7.724,5.406,35.079,1777.209,105.742,1478.996,1035.856,133.19,35.601,102.128,4411.648,15.843,154.83,4.707,0.541,0.018,2.314,7.781,0.2,4.444,35.014,1772.69,75.944,1488.355,1039.718,142.434,9.43,102.937,4408.224,24.975,141.248
72,0.0,3.536,16.594,27.607,0.002,32.561,5.733,26.732,1782.373,193.854,1454.82,1024.298,107.805,90.555,101.608,4404.332,7.257,167.974,0.0,0.882,0.524,12.497,1.111,8.035,5.315,35.599,1777.166,116.926,1475.187,1035.278,132.969,37.326,102.2,4416.5,15.393,155.443,4.383,0.583,0.024,3.417,8.245,0.215,4.346,35.509,1772.332,83.692,1483.532,1039.382,142.259,10.992,103.052,4410.015,23.662,143.076
73,0.0,3.444,20.666,31.42,0.002,35.792,5.863,27.481,1785.013,216.378,1448.747,1023.072,104.527,101.227,101.298,4412.473,6.222,169.412,0.0,1.116,1.868,16.515,0.069,14.235,5.424,35.735,1778.558,136.435,1465.484,1031.613,126.361,53.215,101.805,4409.011,12.562,159.409,0.163,0.65,0.109,9.026,1.977,0.659,5.023,38.581,1772.73,100.884,1475.622,1037.423,141.734,17.678,102.146,4416.211,22.347,144.88
74,0.0,3.484,20.046,33.899,0.002,37.632,6.079,28.168,1784.742,227.68,1439.62,1020.66,101.991,113.418,100.665,4409.177,5.323,170.677,0.0,1.153,3.241,21.697,0.006,22.475,5.663,34.716,1779.222,154.028,1449.564,1026.689,117.185,79.335,101.118,4391.012,8.187,165.539,0.121,0.943,0.409,14.932,0.202,5.336,5.41,38.182,1773.706,120.267,1460.668,1032.719,135.564,41.449,101.353,4410.034,15.629,154.323
75,0.0,5.706,28.974,35.746,0.003,36.089,6.21,27.658,1785.835,255.58,1427.034,1016.407,100.065,126.629,99.874,4417.241,4.329,172.277,0.0,1.432,5.688,26.867,0.004,28.612,5.907,33.012,1779.998,180.6,1434.52,1021.479,109.289,106.768,100.299,4384.904,4.823,170.418,0.102,1.204,0.729,22.11,0.121,16.057,5.743,35.58,1775.631,149.399,1442.499,1025.712,122.352,80.38,100.476,4394.363,6.605,167.259
76,0.0,6.038,36.21,38.547,0.003,39.709,6.443,26.475,1788.047,288.859,1412.178,1010.102,89.903,158.842,98.982,4411.23,3.325,174.12,0.0,1.587,8.156,31.977,0.003,37.787,6.145,30.97,1782.306,214.494,1419.211,1014.863,96.555,145.081,99.396,4374.33,3.046,173.284,0.092,1.429,1.008,28.241,0.092,27.451,5.993,33.126,1777.952,182.967,1427.222,1018.622,108.212,121.627,99.554,4380.858,3.571,171.882
77,0.0,7.02,38.133,42.377,0.003,43.397,6.709,25.33,1789.696,319.852,1398.075,1003.184,77.411,196.224,98.059,4398.479,2.903,175.11,0.0,1.811,10.11,36.559,0.002,45.817,6.388,29.171,1784.296,246.357,1405.004,1007.816,82.748,185.616,98.466,4360.029,2.398,174.61,0.085,1.647,1.365,33.371,0.073,38.286,6.233,31.004,1780.312,215.604,1412.803,1011.163,92.692,165.723,98.613,4363.617,2.568,173.727
78,0.0,6.921,39.632,45.138,0.003,46.979,6.792,24.287,1790.691,349.192,1384.514,995.634,62.875,237.794,97.107,4379.581,2.575,175.787,0.0,1.907,11.413,40.866,0.002,52.911,6.57,27.555,1786.145,278.279,1391.409,1000.166,67.383,229.164,97.508,4342.269,2.035,175.5,0.081,1.812,1.612,38.159,0.064,47.181,6.443,29.149,1782.432,248.15,1399.442,1003.337,76.538,211.0,97.648,4345.16,2.092,174.827
79,0.0,8.567,40.165,40.027,0.003,41.892,6.665,23.704,1792.061,363.63,1388.079,997.029,63.846,254.615,97.036,4409.153,2.957,175.619,0.0,2.387,4.036,37.019,0.258,38.164,6.549,29.025,1787.562,288.657,1405.512,1004.336,74.444,235.243,97.56,4394.004,2.658,174.948,2.422,1.283,0.235,32.768,4.6,25.189,6.161,29.045,1783.994,250.686,1416.369,1011.781,90.161,207.362,98.233,4413.208,3.091,173.754
80,0.001,7.827,35.93,36.253,0.004,31.622,6.545,24.107,1791.452,361.578,1403.345,1003.452,75.453,252.479,97.321,4462.87,4.247,174.195,0.0,2.324,3.258,31.647,0.348,22.031,6.47,30.236,1788.539,293.89,1422.352,1011.319,87.311,230.79,97.851,4458.798,4.473,172.815,2.396,1.276,0.214,27.497,4.825,8.767,6.081,30.358,1785.554,258.671,1432.512,1018.312,101.765,204.947,98.49,4476.321,5.591,170.67
81,0.0,4.307,24.212,33.476,0.003,25.45,6.656,24.592,1788.941,351.531,1417.706,1009.665,84.706,250.97,97.559,4500.371,6.422,171.355,0.0,1.825,1.848,28.229,0.41,11.574,6.403,31.067,1787.862,289.828,1436.687,1018.06,98.324,224.665,98.095,4504.977,8.259,167.807,2.692,1.228,0.139,23.384,5.194,0.262,5.868,31.246,1785.352,256.013,1448.161,1025.356,110.094,198.751,98.777,4515.933,11.251,163.035
82,0.0,5.199,20.341,30.647,0.003,22.801,6.598,24.984,1787.011,338.951,1431.083,1016.165,88.304,244.558,97.803,4514.375,8.496,168.41,0.0,1.738,1.464,24.822,0.511,8.617,6.294,31.773,1786.272,279.152,1450.108,1025.047,102.456,215.642,98.342,4520.851,11.841,162.903,2.819,1.216,0.121,19.901,5.39,0.164,5.674,31.967,1784.007,246.569,1461.487,1032.064,111.401,191.21,99.011,4524.039,15.683,156.989
83,0.0,3.545,16.198,26.64,0.003,22.36,6.449,25.31,1783.691,317.44,1443.023,1022.345,88.832,239.193,98.007,4510.166,9.401,167.061,0.0,1.548,1.173,21.551,0.51,7.813,6.136,32.364,1784.288,264.728,1462.324,1031.536,103.786,207.991,98.549,4524.378,13.777,160.195,2.965,1.186,0.101,16.55,5.612,0.121,5.476,32.577,1782.205,233.408,1474.506,1038.848,112.221,182.631,99.246,4527.151,18.431,153.162
84,0.0,2.741,9.957,22.08,0.003,21.717,6.411,25.592,1780.272,287.528,1453.199,1028.378,89.43,230.099,98.195,4495.967,9.907,166.241,0.0,1.336,0.795,17.503,0.597,6.523,5.999,32.937,1781.452,242.082,1472.684,1038.212,105.384,196.581,98.744,4518.283,15.317,157.965,3.161,1.145,0.08,12.6,5.96,0.089,5.267,33.138,1779.529,213.127,1485.54,1045.652,112.694,171.573,99.461,4520.089,20.403,150.323
85,0.0,2.414,7.23,19.898,0.003,20.711,6.263,25.854,1777.567,258.805,1461.694,1034.341,90.494,217.152,98.35,4480.711,10.509,165.243,0.0,1.207,0.638,14.049,0.629,5.447,5.867,33.467,1778.743,216.941,1481.268,1044.672,106.774,182.841,98.901,4506.456,16.881,155.645,3.399,1.103,0.068,8.782,6.176,0.069,5.099,33.653,1776.679,189.482,1494.384,1052.205,113.088,158.231,99.624,4506.504,22.236,147.62
86,0.001,1.964,5.207,18.152,0.004,19.269,6.151,26.092,1774.957,229.024,1468.603,1040.203,91.983,201.339,98.46,4462.751,11.329,163.949,0.0,1.092,0.53,11.62,0.657,4.576,5.715,33.847,1776.094,192.011,1487.859,1050.812,107.939,167.707,99.008,4491.132,18.404,153.354,3.644,1.052,0.06,6.054,6.172,0.057,4.943,34.074,1773.932,166.422,1500.741,1058.288,113.433,143.901,99.709,4490.002,23.887,145.143
87,0.0,1.751,4.258,18.266,0.003,19.151,6.055,26.275,1772.715,202.632,1471.867,1044.969,92.156,187.891,98.471,4440.572,11.344,163.6,0.0,1.024,0.519,10.045,0.525,4.086,5.601,34.307,1773.775,167.937,1491.569,1056.093,108.748,152.707,99.019,4472.151,19.863,151.095,4.055,1.008,0.052,3.796,6.349,0.044,4.773,34.443,1771.146,142.365,1505.379,1064.157,113.872,127.284,99.735,4469.608,26.0,141.944
88,0.0,1.687,4.052,17.893,0.004,18.326,5.951,26.451,1770.184,176.111,1474.629,1050.237,93.304,170.606,98.445,4418.516,12.287,161.953,0.0,0.922,0.437,9.292,0.653,3.799,5.477,34.391,1771.195,145.704,1493.466,1061.384,109.305,136.568,98.984,4451.261,20.915,149.31,4.172,0.908,0.048,3.073,5.993,0.047,4.701,34.711,1768.728,123.274,1505.807,1069.049,114.135,112.633,99.627,4449.423,27.088,140.153
89,0.0,1.313,3.026,17.086,0.003,19.267,5.851,26.545,1768.359,157.77,1472.126,1053.567,92.146,160.304,98.295,4394.313,11.164,163.394,0.0,0.895,0.521,8.645,0.352,3.823,5.397,34.788,1769.297,127.739,1491.502,1065.283,109.556,123.064,98.832,4430.009,21.773,147.874,4.769,0.877,0.039,1.868,6.313,0.034,4.538,34.892,1765.912,103.509,1505.629,1074.262,114.642,94.705,99.523,4426.511,29.176,136.871
90,0.0,1.35,3.153,16.213,0.003,21.083,5.778,26.661,1766.697,144.286,1467.389,1056.245,90.225,151.308,98.054,4369.399,10.37,164.386,0.0,0.824,0.473,7.855,0.38,4.409,5.289,35.09,1767.418,112.763,1487.316,1068.606,108.933,110.561,98.587,4406.578,21.632,147.819,5.104,0.769,0.034,1.134,6.21,0.038,4.436,35.219,1763.419,87.814,1502.035,1078.62,114.996,78.181,99.206,4403.412,30.772,134.275
91,0.0,1.297,3.077,16.444,0.003,22.68,5.716,26.779,1764.843,134.294,1461.712,1059.153,88.644,141.593,97.73,4346.843,9.59,165.297,0.0,0.791,0.505,7.492,0.298,5.058,5.239,35.182,1765.461,102.008,1481.127,1071.638,108.206,98.522,98.245,4384.185,21.178,148.217,5.391,0.706,0.03,0.839,5.835,0.039,4.408,35.414,1761.106,77.141,1495.579,1082.205,115.146,63.657,98.796,4381.838,31.414,133.067
92,0.0,1.652,4.603,17.189,0.003,22.562,5.696,26.856,1762.172,134.589,1456.978,1063.586,89.192,126.026,97.39,4336.207,10.592,163.679,0.0,0.748,0.43,7.691,0.461,5.289,5.198,34.822,1762.816,96.118,1474.501,1075.439,107.943,84.569,97.891,4365.533,20.74,148.578,5.008,0.625,0.03,1.286,5.344,0.056,4.443,35.335,1759.341,73.475,1485.87,1084.644,114.878,53.894,98.416,4364.485,29.964,134.927
93,0.0,1.849,5.793,19.399,0.002,24.952,5.75,26.825,1761.161,145.363,1449.904,1067.085,86.815,120.003,97.098,4329.092,9.454,165.241,0.0,0.78,0.493,8.375,0.367,5.694,5.218,34.784,1760.89,97.987,1467.001,1078.741,107.497,74.242,97.605,4353.921,19.921,149.592,5.111,0.625,0.027,1.299,5.645,0.052,4.394,35.143,1757.142,72.366,1477.757,1087.779,114.829,42.573,98.199,4350.408,29.227,135.785
94,0.0,2.334,8.73,23.341,0.003,27.588,5.68,26.79,1761.576,159.092,1442.995,1070.471,84.451,114.841,96.872,4325.612,8.928,165.877,0.0,0.814,0.502,9.851,0.524,6.711,5.2,34.777,1759.61,102.941,1460.249,1082.064,106.342,66.316,97.39,4345.267,18.518,151.439,4.748,0.601,0.028,1.953,5.963,0.077,4.366,35.109,1755.596,75.146,1470.048,1090.424,114.646,34.532,98.027,4341.567,27.822,137.64
95,0.0,1.95,7.468,26.145,0.002,32.7,5.706,26.794,1762.444,168.674,1434.717,1072.293,79.196,119.447,96.704,4314.014,6.661,168.961,0.0,0.829,0.511,11.44,0.374,7.404,5.182,35.402,1759.384,107.861,1453.796,1084.672,105.48,61.307,97.247,4339.887,16.847,153.671,4.969,0.617,0.02,1.905,7.246,0.062,4.165,35.318,1754.074,75.648,1465.222,1093.634,114.766,24.738,98.06,4333.678,27.61,137.731
96,0.0,2.488,8.289,28.394,0.003,32.661,5.735,26.922,1761.066,169.726,1429.584,1075.088,79.919,109.645,96.67,4307.607,7.342,167.887,0.0,0.796,0.392,12.515,0.888,7.759,5.13,35.715,1758.382,110.097,1448.948,1087.653,105.276,54.379,97.233,4334.283,16.264,154.321,4.501,0.593,0.022,3.09,7.577,0.113,4.126,35.778,1753.636,79.639,1458.987,1094.966,114.572,21.714,98.023,4329.962,25.876,140.055
97,0.0,4.67,20.42,30.656,0.003,29.824,5.697,27.096,1763.768,197.8,1428.027,1079.209,83.55,96.651,96.81,4336.59,8.406,166.466,0.0,1.019,0.71,14.961,1.033,7.667,5.146,35.784,1758.253,122.651,1446.834,1090.559,105.847,48.915,97.366,4342.997,16.046,154.637,4.06,0.651,0.037,5.996,7.319,0.144,4.225,35.982,1753.93,90.798,1454.391,1096.489,114.482,21.772,98.122,4336.628,23.382,143.649
98,0.0,4.743,29.753,31.595,0.002,30.489,5.656,27.234,1768.413,231.115,1427.644,1082.19,83.266,96.77,97.005,4366.954,8.033,167.167,0.0,1.24,1.1,17.075,0.749,9.275,5.174,36.156,1761.014,146.289,1448.076,1092.745,104.39,51.67,97.564,4363.639,14.588,156.834,3.789,0.735,0.052,8.42,7.175,0.183,4.277,36.287,1755.804,108.439,1455.589,1098.781,114.587,22.792,98.349,4356.269,21.734,146.105
99,0.0,6.501,33.518,32.564,0.003,28.529,5.713,27.386,1770.971,251.995,1431.771,1085.555,85.809,92.946,97.278,4397.504,8.547,166.824,0.0,1.515,1.519,18.86,0.711,10.05,5.215,36.148,1763.903,168.739,1452.226,1095.301,103.914,54.837,97.832,4389.811,13.649,158.412,3.43,0.838,0.08,10.983,6.505,0.273,4.414,36.495,1759.078,130.766,1459.717,1101.208,114.557,27.563,98.548,4385.31,19.687,149.251
100,0.0,6.834,38.731,34.14,0.003,28.491,5.709,27.44,1775.499,280.224,1437.738,1088.54,86.196,96.439,97.515,4434.083,8.175,167.701,0.0,1.668,1.924,20.907,0.475,10.969,5.282,36.162,1767.448,191.034,1458.74,1097.896,103.309,60.383,98.066,4419.582,12.802,159.973,3.314,0.916,0.091,12.978,6.291,0.247,4.496,36.521,1762.337,150.158,1467.552,1104.442,114.902,31.083,98.812,4416.31,18.834,150.798
101,0.0,6.165,33.687,33.947,0.003,25.718,5.91,27.446,1776.259,289.466,1447.914,1092.482,89.455,94.431,97.808,4463.766,8.984,166.899,0.0,1.788,2.055,22.408,0.54,10.668,5.368,35.778,1770.709,211.932,1467.852,1101.299,104.037,64.276,98.348,4454.227,12.646,160.565,3.001,1.005,0.12,15.509,5.534,0.368,4.671,36.386,1766.539,174.248,1476.283,1107.378,114.983,38.504,99.0,4453.774,17.509,153.095
102,0.001,12.799,35.509,33.402,0.004,22.36,6.152,27.16,1780.546,319.683,1460.278,1096.448,93.859,92.003,98.039,4517.087,10.171,165.609,0.0,2.447,3.05,23.891,0.377,10.119,5.625,34.805,1773.971,237.096,1478.605,1104.416,105.406,68.454,98.558,4495.309,13.181,160.319,2.774,1.141,0.18,18.06,4.628,0.407,5.01,35.533,1770.121,199.898,1486.787,1110.236,115.519,45.292,99.14,4494.247,17.148,154.177
103,0.0,5.735,30.92,31.345,0.003,23.59,6.248,26.789,1781.228,324.753,1471.343,1099.254,92.792,102.257,98.199,4537.235,9.559,166.838,0.0,1.886,2.301,23.767,0.34,10.706,5.78,34.246,1777.245,255.72,1490.163,1107.396,105.311,76.373,98.727,4529.838,12.82,161.227,2.831,1.127,0.128,18.102,4.928,0.266,5.138,34.868,1773.606,218.97,1500.628,1114.063,116.372,50.095,99.382,4533.024,17.551,154.0
104,0.0,5.961,22.626,28.602,0.003,24.425,6.318,26.607,1780.751,318.139,1481.972,1102.81,92.371,106.344,98.409,4546.171,9.292,167.423,0.0,1.693,1.479,21.678,0.482,9.293,5.844,34.198,1777.667,252.501,1501.175,1111.763,107.226,75.089,98.949,4547.123,13.367,160.719,2.91,1.094,0.091,16.274,5.384,0.199,5.151,34.689,1774.534,218.241,1512.179,1118.404,116.963,49.576,99.625,4549.176,18.213,153.333
105,0.001,4.723,16.995,29.11,0.004,21.602,6.465,26.493,1777.991,301.844,1494.515,1107.391,95.667,100.019,98.641,4553.958,10.464,165.978,0.0,1.58,1.226,20.678,0.584,8.061,5.935,33.759,1777.205,248.441,1512.352,1116.094,109.138,71.928,99.168,4561.943,14.259,159.722,2.844,1.088,0.09,15.3,4.95,0.21,5.294,34.391,1774.996,219.086,1522.252,1122.049,117.524,50.082,99.772,4564.863,18.412,153.364
106,0.001,4.128,15.013,27.746,0.004,19.872,6.647,26.209,1775.715,291.676,1504.985,1111.231,98.323,93.836,98.801,4562.165,11.601,164.615,0.0,1.49,1.106,20.66,0.565,6.93,6.103,33.092,1775.399,240.826,1521.824,1119.757,111.077,67.123,99.321,4569.843,15.591,158.141,2.908,1.076,0.082,15.563,4.741,0.165,5.464,33.706,1773.613,213.736,1531.558,1125.473,118.291,47.062,99.909,4571.817,19.482,152.175
107,0.0,3.117,11.064,21.984,0.003,21.069,6.671,25.989,1774.094,280.507,1511.924,1113.923,96.961,94.591,98.926,4557.611,10.957,165.572,0.0,1.317,0.825,17.832,0.54,6.717,6.174,33.062,1773.991,230.527,1529.887,1123.065,111.801,63.02,99.461,4571.121,16.116,157.547,3.137,1.039,0.055,13.152,5.402,0.115,5.455,33.453,1771.835,201.621,1541.367,1129.349,119.133,40.446,100.139,4572.083,20.973,150.21
108,0.0,2.523,7.338,15.804,0.004,21.139,6.495,25.995,1771.21,254.328,1518.066,1116.591,96.694,89.858,99.086,4540.065,10.78,165.728,0.0,1.148,0.573,12.916,0.689,5.841,6.087,33.424,1771.971,211.231,1537.093,1126.507,112.867,55.463,99.637,4563.325,16.912,156.394,3.365,0.988,0.04,8.661,6.032,0.097,5.335,33.691,1769.841,183.77,1549.332,1132.742,119.536,32.813,100.351,4563.688,22.226,148.414
109,0.0,2.398,6.618,14.127,0.003,20.708,6.424,26.108,1768.409,232.112,1523.391,1118.901,97.108,82.494,99.213,4524.936,11.081,165.254,0.0,1.064,0.506,9.021,0.713,5.211,5.975,33.756,1769.492,189.838,1542.759,1129.107,113.767,47.08,99.764,4550.249,17.97,154.832,3.712,0.932,0.033,4.359,6.165,0.088,5.212,33.988,1767.4,163.516,1555.096,1135.035,119.891,25.046,100.461,4549.79,23.516,146.511
110,0.0,1.743,4.436,14.851,0.003,21.605,6.4,26.237,1766.407,208.155,1525.285,1119.557,95.846,79.376,99.202,4501.838,10.261,166.194,0.0,0.993,0.483,7.581,0.522,5.262,5.927,34.21,1767.432,169.706,1545.605,1130.148,113.792,41.126,99.75,4533.17,18.487,153.973,4.338,0.872,0.025,1.868,6.258,0.082,5.113,34.324,1764.76,142.122,1559.667,1136.134,120.274,17.136,100.441,4532.379,25.209,143.95
111,0.0,1.424,3.108,14.007,0.003,21.246,6.307,26.383,1764.541,179.903,1525.351,1118.838,96.292,72.693,99.048,4475.692,10.146,166.127,0.0,0.915,0.454,6.865,0.463,5.417,5.863,34.423,1765.444,147.508,1545.846,1129.431,113.696,35.881,99.584,4510.548,18.799,153.297,4.818,0.783,0.021,1.122,5.922,0.101,5.091,34.624,1762.351,121.349,1560.783,1134.95,120.534,11.911,100.198,4511.551,26.474,141.907
112,0.0,1.341,2.805,14.424,0.003,20.843,6.226,26.488,1762.765,157.193,1523.072,1116.601,96.67,67.71,98.775,4451.001,10.063,166.039,0.0,0.862,0.478,6.543,0.363,5.537,5.809,34.48,1763.567,127.858,1543.294,1126.957,113.715,31.912,99.295,4486.863,19.116,152.618,5.247,0.701,0.019,0.813,5.639,0.118,5.071,34.744,1760.016,102.772,1558.634,1131.823,120.831,8.362,99.861,4488.825,27.584,140.056
113,0.0,1.332,3.279,15.472,0.003,22.245,6.205,26.547,1761.355,149.663,1518.374,1112.891,95.098,68.952,98.436,4432.008,9.545,166.544,0.0,0.81,0.473,6.951,0.341,5.934,5.768,34.523,1761.816,113.902,1538.361,1123.077,113.285,30.597,98.949,4464.374,19.005,152.517,5.441,0.62,0.017,0.788,5.7,0.148,5.013,34.792,1757.783,88.149,1553.551,1127.235,121.052,6.605,99.517,4466.088,28.458,138.519
114,0.0,1.347,3.073,16.049,0.003,23.27,6.082,26.587,1759.472,142.673,1512.877,1108.639,94.251,69.657,98.113,4413.752,9.267,166.673,0.0,0.753,0.401,7.195,0.421,5.999,5.722,34.58,1759.907,105.681,1532.391,1118.805,113.217,29.851,98.627,4446.335,18.814,152.516,5.41,0.57,0.015,0.902,5.892,0.165,4.956,34.83,1755.859,80.049,1545.968,1122.423,121.062,6.465,99.217,4446.759,28.427,138.29
115,0.0,1.617,4.312,17.931,0.003,24.464,5.965,26.616,1758.793,142.535,1506.378,1104.314,93.393,71.143,97.831,4401.075,9.078,166.751,0.0,0.726,0.381,7.697,0.482,5.803,5.633,34.697,1758.146,100.222,1525.529,1114.616,113.611,28.677,98.351,4430.92,18.922,152.112,5.387,0.541,0.015,1.028,6.172,0.169,4.863,34.887,1754.012,75.124,1537.666,1117.883,121.117,6.151,98.975,4429.637,28.241,138.298
